date,price
2022-07-22,120.87500003764616
2022-07-23,121.3150144876995
2022-07-24,120.81296026334688
2022-07-25,119.79172744621617
2022-07-26,120.50008389351552
2022-07-27,120.74388460728673
2022-07-28,120.17980597655
2022-07-29,118.89950157787911
2022-07-30,119.77195890615926
2022-07-31,120.4221600841179
2022-08-01,120.32298422033853
2022-08-02,122.16962121638619
2022-08-03,121.09953645006004
2022-08-04,119.5740112791353
2022-08-05,118.88210320925405
2022-08-06,118.83651719289855
2022-08-07,119.07985664222124
2022-08-08,118.83862058436492
2022-08-09,119.19067598087922
2022-08-10,117.93913655668877
2022-08-11,119.38290116076203
2022-08-12,119.30074998236947
2022-08-13,120.41804581395759
2022-08-14,120.7607711603353
2022-08-15,121.21752437948908
2022-08-16,121.78729165972128
2022-08-17,122.2350002197386
2022-08-18,122.87772297960613
2022-08-19,124.20687550973857
2022-08-20,124.40339667944004
2022-08-21,125.11240043702855
2022-08-22,125.02266474274133
2022-08-23,126.46278195819079
2022-08-24,125.78638965613152
2022-08-25,127.58733008904234
2022-08-26,127.547172138398
2022-08-27,126.11639703627995
2022-08-28,126.24450145119074
2022-08-29,125.56344979371586
2022-08-30,126.40409334270458
2022-08-31,125.7514693634022
2022-09-01,125.30528593018741
2022-09-02,123.41574519924188
2022-09-03,122.96343887999281
2022-09-04,120.53955955336386
2022-09-05,118.95565672987813
2022-09-06,119.71607138602243
2022-09-07,120.50187154467326
2022-09-08,120.92732910645822
2022-09-09,119.96035296332902
2022-09-10,119.91264160718703
2022-09-11,119.90903906809646
2022-09-12,118.75067437890392
2022-09-13,120.25407268067107
2022-09-14,121.13143497124675
2022-09-15,120.91047079741708
2022-09-16,120.93735663641161
2022-09-17,121.14573944435917
2022-09-18,119.10400457593488
2022-09-19,118.85682719341428
2022-09-20,118.17484294541647
2022-09-21,117.17322293552157
2022-09-22,116.8921226426356
2022-09-23,118.68980916948513
2022-09-24,119.33065203075213
2022-09-25,118.75947304096934
2022-09-26,119.3320558223255
2022-09-27,120.73141125891149
2022-09-28,121.65604494182426
2022-09-29,121.71567531174445
2022-09-30,121.06873853403887
2022-10-01,121.76696184765245
2022-10-02,122.16044723307421
2022-10-03,123.05564045310194
2022-10-04,123.6908122547839
2022-10-05,124.74036497010324
2022-10-06,124.20512975854268
2022-10-07,125.522523824177
2022-10-08,125.7201234288694
2022-10-09,127.79538430149466
2022-10-10,127.1061964834051
2022-10-11,128.84216028657033
2022-10-12,129.04007107003298
2022-10-13,128.38865306641856
2022-10-14,127.90476723236422
2022-10-15,127.58441992416991
2022-10-16,128.0085858705718
2022-10-17,128.5314213586073
2022-10-18,127.95772135466873
2022-10-19,127.93336676240776
2022-10-20,130.0756371210196
2022-10-21,131.80318029112033
2022-10-22,132.23950396079437
2022-10-23,132.27750743896257
2022-10-24,132.39753876568082
2022-10-25,133.01105673841124
2022-10-26,131.98826417321283
2022-10-27,131.7308876357895
2022-10-28,130.0623035619119
2022-10-29,130.4615266845172
2022-10-30,131.10872262421992
2022-10-31,130.62553616192054
2022-11-01,132.19952292521057
2022-11-02,130.97375726220824
2022-11-03,129.50938238199842
2022-11-04,129.7338342005584
2022-11-05,130.78093250317056
2022-11-06,132.46486019462841
2022-11-07,132.00597593175948
2022-11-08,133.08465676519077
2022-11-09,133.04614829569005
2022-11-10,132.87352099574923
2022-11-11,133.7571809332359
2022-11-12,134.40950381164933
2022-11-13,132.8331116546651
2022-11-14,134.30965200439098
2022-11-15,135.68974335853844
2022-11-16,135.06418065702888
2022-11-17,135.45998419046632
2022-11-18,135.95401437674906
2022-11-19,136.21468814257295
2022-11-20,135.66438298872754
2022-11-21,134.99275962078949
2022-11-22,134.96720554979802
2022-11-23,136.1399345690574
2022-11-24,136.68353472365183
2022-11-25,136.3129203915657
2022-11-26,137.08461910221405
2022-11-27,134.23607648158398
2022-11-28,135.3848421819561
2022-11-29,133.64512840317798
2022-11-30,133.28268746177486
2022-12-01,132.16301756714873
2022-12-02,130.8683360914278
2022-12-03,132.02916287880635
2022-12-04,131.56146167749444
2022-12-05,131.90796555922515
2022-12-06,131.86104498034598
2022-12-07,132.3380858075691
2022-12-08,132.41490769862935
2022-12-09,131.13191547444077
2022-12-10,132.12818229388793
2022-12-11,131.63442571072662
2022-12-12,130.07784381206687
2022-12-13,129.64972865110096
2022-12-14,131.15048844173526
2022-12-15,132.00071018384875
2022-12-16,131.65205804944088
2022-12-17,131.30280034512248
2022-12-18,130.9811652939051
2022-12-19,133.05791327746593
2022-12-20,133.43984872969747
2022-12-21,133.86989037688855
2022-12-22,134.90017383092038
2022-12-23,135.1389629899469
2022-12-24,134.8799208441262
2022-12-25,134.6835709950412
2022-12-26,134.61196973562716
2022-12-27,134.5747474991173
2022-12-28,135.3023770427543
2022-12-29,135.3543229285616
2022-12-30,136.08696300577716
2022-12-31,136.00624642566856
2023-01-01,136.08488161598467
2023-01-02,134.08668093145258
2023-01-03,135.00300860615505
2023-01-04,135.34949708205303
2023-01-05,136.34750719191268
2023-01-06,133.451251813719
2023-01-07,135.53962651849972
2023-01-08,135.40003689034455
2023-01-09,136.50821970708208
2023-01-10,135.46831377995653
2023-01-11,136.0810876850191
2023-01-12,135.02767212184546
2023-01-13,134.40390316114963
2023-01-14,136.31793451501642
2023-01-15,136.12725211425308
2023-01-16,136.3446849874328
2023-01-17,137.21475271812156
2023-01-18,137.71043460609417
2023-01-19,137.86085351123774
2023-01-20,138.22581451370397
2023-01-21,140.62923009894223
2023-01-22,140.57161130190866
2023-01-23,140.77271034862363
2023-01-24,141.82336474463125
2023-01-25,142.9288906775892
2023-01-26,144.11592098314958
2023-01-27,144.7546512051788
2023-01-28,143.61164629244828
2023-01-29,145.2450778247494
2023-01-30,144.0987324317307
2023-01-31,144.40136789696973
2023-02-01,143.64709204695038
2023-02-02,143.5829537003574
2023-02-03,143.91171611066085
2023-02-04,144.23307332611114
2023-02-05,144.65499408034643
2023-02-06,146.26870534940508
2023-02-07,146.72223965091905
2023-02-08,146.47808301562839
2023-02-09,147.44217018391674
2023-02-10,148.6316406728414
2023-02-11,147.4040328577044
2023-02-12,148.00143292755428
2023-02-13,148.70260566986516
2023-02-14,148.40504216650518
2023-02-15,149.7807489798168
2023-02-16,149.63069339278428
2023-02-17,149.7562698462558
2023-02-18,149.58319802197195
2023-02-19,149.59877706955342
2023-02-20,148.5025019826582
2023-02-21,147.06245110006392
2023-02-22,148.6569561632889
2023-02-23,147.80999481497057
2023-02-24,146.81860246551426
2023-02-25,144.66521235191055
2023-02-26,144.02625060422105
2023-02-27,142.70316081081353
2023-02-28,144.34517597094992
2023-03-01,145.35499306029254
2023-03-02,144.66684271511483
2023-03-03,146.91927852045913
2023-03-04,147.9010440074507
2023-03-05,147.5762126239421
2023-03-06,145.07680690906852
2023-03-07,147.36774948165927
2023-03-08,145.97817701489566
2023-03-09,144.33277826793878
2023-03-10,145.35534869994842
2023-03-11,147.7951011062877
2023-03-12,149.1793739247982
2023-03-13,149.74328304485056
2023-03-14,150.33803738651585
2023-03-15,151.19145294529616
2023-03-16,151.95038153508293
2023-03-17,152.2315729590523
2023-03-18,152.33577406300418
2023-03-19,152.27318093510465
2023-03-20,151.51921634623795
2023-03-21,151.23854126937118
2023-03-22,149.5455844551758
2023-03-23,149.44724482838106
2023-03-24,148.45865372123015
2023-03-25,147.35506440401437
2023-03-26,147.53495855516786
2023-03-27,148.92696084151245
2023-03-28,149.84527744751477
2023-03-29,148.27477684389157
2023-03-30,147.28514870732124
2023-03-31,148.22591989530946
2023-04-01,147.24343250177117
2023-04-02,147.01879935177413
2023-04-03,147.5688514507987
2023-04-04,146.60050699593506
2023-04-05,146.705882502081
2023-04-06,145.37185700716282
2023-04-07,144.7704893632116
2023-04-08,145.09027129735415
2023-04-09,143.49727756382248
2023-04-10,143.93775230178287
2023-04-11,143.91811450285618
2023-04-12,144.47060445727334
2023-04-13,144.694518591338
2023-04-14,146.05865902131185
2023-04-15,146.18388352395976
2023-04-16,145.7544779828345
2023-04-17,145.8767754858668
2023-04-18,146.42007351490318
2023-04-19,146.46893358522888
2023-04-20,146.50952527643275
2023-04-21,145.807533588626
2023-04-22,145.14463267107504
2023-04-23,143.74202739927534
2023-04-24,145.4916041424623
2023-04-25,144.247740907071
2023-04-26,143.5548357092751
2023-04-27,142.8364284437059
2023-04-28,143.73135282065033
2023-04-29,143.4364031423583
2023-04-30,144.68414521503206
2023-05-01,144.0106545907882
2023-05-02,144.289648753012
2023-05-03,143.45430169975222
2023-05-04,145.5994508275256
2023-05-05,144.4118524084961
2023-05-06,144.72167311872312
2023-05-07,145.3554499996552
2023-05-08,145.76924909710672
2023-05-09,145.583961438229
2023-05-10,145.4541407384956
2023-05-11,145.4979522104747
2023-05-12,145.3509502088462
2023-05-13,146.3148293256411
2023-05-14,148.52535232723247
2023-05-15,147.96786054222463
2023-05-16,146.59805756264555
2023-05-17,146.5097755142943
2023-05-18,149.0894848519486
2023-05-19,148.2858102839789
2023-05-20,149.92492708942297
2023-05-21,151.6026279034994
2023-05-22,151.04903966179143
2023-05-23,151.6180227409767
2023-05-24,153.24641936410524
2023-05-25,152.86729162311775
2023-05-26,152.6637112630154
2023-05-27,152.0820303490667
2023-05-28,151.06727361837386
2023-05-29,150.41799607330785
2023-05-30,149.1940558065456
2023-05-31,149.22813927480482
2023-06-01,148.4581660437462
2023-06-02,148.69195195553692
2023-06-03,147.1360563093333
2023-06-04,147.46693654154774
2023-06-05,148.3004655031567
2023-06-06,146.30672986058522
2023-06-07,146.6807864304328
2023-06-08,147.9084554229061
2023-06-09,146.6988144042149
2023-06-10,148.37138679105257
2023-06-11,148.79040580041863
2023-06-12,148.0853939446602
2023-06-13,148.0296248670025
2023-06-14,148.58795177952425
2023-06-15,148.66395717093664
2023-06-16,149.202713163383
2023-06-17,148.28203957030365
2023-06-18,148.45140039433971
2023-06-19,147.03768589743476
2023-06-20,146.92645983608605
2023-06-21,146.02255219462126
2023-06-22,145.28702225203148
2023-06-23,146.52311542724192
2023-06-24,147.6144255478362
2023-06-25,148.22356366874337
2023-06-26,147.13125090407078
2023-06-27,146.814842454376
2023-06-28,148.02794015435518
2023-06-29,148.16965706799508
2023-06-30,150.48898660797676
2023-07-01,150.88230444737113
2023-07-02,151.07435356386117
2023-07-03,150.76523709965866
2023-07-04,150.89877800444094
2023-07-05,150.7463081680604
2023-07-06,151.45441684474898
2023-07-07,152.41111916154358
2023-07-08,151.62512970103563
2023-07-09,150.29389674747785
2023-07-10,148.45769137437455
2023-07-11,148.96568270128708
2023-07-12,147.86231609511321
2023-07-13,145.70942550216074
2023-07-14,146.0980041066917
2023-07-15,148.59100362412448
2023-07-16,148.5849327125846
2023-07-17,149.42342348703625
2023-07-18,149.5052528455838
2023-07-19,149.40636319239266
2023-07-20,150.32543967538044
2023-07-21,150.03516513119177
2023-07-22,150.3025574452637
2023-07-23,150.62425525145972
2023-07-24,149.95616479781665
2023-07-25,150.94820714735317
2023-07-26,150.7732473906578
2023-07-27,150.01750223116494
2023-07-28,150.55401207473534
2023-07-29,149.6555440929443
2023-07-30,149.68372525031342
2023-07-31,149.67460625366922
2023-08-01,150.7605018195008
2023-08-02,151.23520005238075
2023-08-03,151.2101730936356
2023-08-04,152.0279393928359
2023-08-05,153.4181469418532
2023-08-06,153.97595724820508
2023-08-07,153.98630986804844
2023-08-08,152.6744736356983
2023-08-09,151.6093599726229
2023-08-10,151.30413526826825
2023-08-11,150.69462306610896
2023-08-12,150.50765176312353
2023-08-13,150.56430168802063
2023-08-14,151.09399444237735
2023-08-15,151.02349566431826
2023-08-16,151.50999730814448
2023-08-17,151.5744717229546
2023-08-18,149.59900515660073
2023-08-19,148.65966976278196
2023-08-20,148.51558220706033
2023-08-21,147.30588746421924
2023-08-22,147.90581619421545
2023-08-23,149.43656702655915
2023-08-24,150.65532887825646
2023-08-25,150.44188600732625
2023-08-26,151.9326121441762
2023-08-27,152.0812796013783
2023-08-28,151.74419363026027
2023-08-29,151.13079096671933
2023-08-30,150.8283212802312
2023-08-31,150.44014446168998
2023-09-01,150.61056068406546
2023-09-02,150.77113466511534
2023-09-03,150.77418068526873
2023-09-04,151.2111188550151
2023-09-05,152.40176512980145
2023-09-06,153.35131926524275
2023-09-07,151.86642129679285
2023-09-08,149.3125001618909
2023-09-09,150.24682007313015
2023-09-10,148.87994137471475
2023-09-11,148.65517597282206
2023-09-12,147.4850629467627
2023-09-13,145.68308250918267
2023-09-14,146.22454523738747
2023-09-15,146.98370039769011
2023-09-16,146.40718999696338
2023-09-17,143.8161477048185
2023-09-18,143.269903256566
2023-09-19,143.66170726196856
2023-09-20,142.1827956931944
2023-09-21,142.36615561297359
2023-09-22,142.35084576380058
2023-09-23,142.93013726340166
2023-09-24,143.04971763181584
2023-09-25,142.0766486909343
2023-09-26,143.27322019259879
2023-09-27,143.1146906195718
2023-09-28,143.08738608006186
2023-09-29,142.15411812098867
2023-09-30,141.71083586979717
2023-10-01,140.82603315577026
2023-10-02,140.65308709584684
2023-10-03,142.36479557598918
2023-10-04,140.9928944330578
2023-10-05,139.37933303518108
2023-10-06,140.8505033626747
2023-10-07,140.64117968552281
2023-10-08,139.9721069468629
2023-10-09,141.01201163425898
2023-10-10,140.4063960945221
2023-10-11,142.23240580806905
2023-10-12,142.91033167940833
2023-10-13,142.4224202712626
2023-10-14,144.57972848452812
2023-10-15,143.97401356152477
2023-10-16,144.7161089335341
2023-10-17,145.01540151394056
2023-10-18,146.31714280333938
2023-10-19,147.87865400006623
2023-10-20,147.910658149132
2023-10-21,147.15724027878582
2023-10-22,147.61721242172493
2023-10-23,146.9394970519728
2023-10-24,148.95288429949943
2023-10-25,149.0894196305822
2023-10-26,148.72409807927008
2023-10-27,148.90877838513498
2023-10-28,147.5616520956053
2023-10-29,146.59003805709463
2023-10-30,147.79045196503907
2023-10-31,147.13355768606766
2023-11-01,146.08664670338572
2023-11-02,146.623299455913
2023-11-03,147.809003610576
2023-11-04,148.52795692124107
2023-11-05,149.5240046070469
2023-11-06,148.76720951847744
2023-11-07,147.34539885173558
2023-11-08,148.84673250369107
2023-11-09,148.52405266484894
2023-11-10,148.2732196483939
2023-11-11,149.60141379024296
2023-11-12,150.1576437996436
2023-11-13,150.61353157172522
2023-11-14,152.77853391662632
2023-11-15,152.13501568624616
2023-11-16,153.0628558143274
2023-11-17,153.1198689392245
2023-11-18,153.38846121808774
2023-11-19,154.91692964450027
2023-11-20,155.4247654007899
2023-11-21,155.96306147983952
2023-11-22,157.03556881714934
2023-11-23,156.67061608760645
2023-11-24,155.83140642026743
2023-11-25,154.78659722624639
2023-11-26,152.82024063687038
2023-11-27,154.8764477668107
2023-11-28,153.77323940108903
2023-11-29,153.55198577750326
2023-11-30,153.27517247761432
2023-12-01,153.58257917542343
2023-12-02,154.39831638796272
2023-12-03,155.25878987632248
2023-12-04,154.67571243775353
2023-12-05,154.50859072396713
2023-12-06,154.79117067445543
2023-12-07,154.54247954827187
2023-12-08,156.14982512429188
2023-12-09,156.64080007593012
2023-12-10,157.37567786197994
2023-12-11,158.03855913064734
2023-12-12,159.21203298813268
2023-12-13,159.39305454683637
2023-12-14,158.09622259888053
2023-12-15,158.49591055063317
2023-12-16,157.84455365684136
2023-12-17,157.31593697509157
2023-12-18,157.90230099384667
2023-12-19,159.1405840652803
2023-12-20,159.16185564201638
2023-12-21,159.47068865461534
2023-12-22,161.1729035992506
2023-12-23,161.41365677873915
2023-12-24,164.01533989291954
2023-12-25,164.5808495385511
2023-12-26,162.82008677939527
2023-12-27,163.5734284004998
2023-12-28,163.9545867853826
2023-12-29,165.24433953946533
2023-12-30,165.9175208907353
2023-12-31,165.7790649067515
